#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0  
#                                <taxa id="TaxonSet.kd-looms_1111" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_1111"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:kd-looms_1111" name="distribution">
#            <parameter id="gammaShape.s:kd-looms_1111" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_1111" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@kd-looms_1111" excludeto="1" filter="::" id="bin.kd-looms_1111" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:kd-looms_1111" shape="@gammaShape.s:kd-looms_1111" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_1111" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_1111" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:kd-looms_1111" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:kd-looms_1111" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_1111	TreeHeight.t:tree	mutationRate.s:kd-looms_1111	gammaShape.s:kd-looms_1111	freqParameter.s:kd-looms_1111.1	freqParameter.s:kd-looms_1111.2	clockRate.c:clock	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
65270000	-1995.122389793694	-1958.3990272644924	-36.72336252920183	-1958.3990272644924	21.343250500385476	1.0	1.2309775411059156	0.7732764257889636	0.2267235742110299	0.10236796596866897	-35.492384988095914	0.05152187143232587	0.916961835955185	0.009659376359841713	43.51285699089152	0	0.0	4.732680569906664
65280000	-2003.6111287628244	-1972.0072301183604	-31.603898644463953	-1972.0072301183604	10.764626731294506	1.0	1.820401597090728	0.7432424987685683	0.2567575012314382	0.100140108833185	-29.783497047373224	0.41848379390291157	0.3138753311420647	0.12269334997468867	10.923865675741027	1	0.0	4.4921655048563025
65290000	-2007.5283344378763	-1962.5453266711618	-44.98300776671452	-1962.5453266711618	23.51996921082377	1.0	1.2309303481993352	0.7810352240853838	0.21896477591462268	0.06670522647935702	-43.752077418515185	0.10065800418087072	0.7828917710323747	0.025111299553138816	33.900948318907695	0	0.0	4.768816230590048
65300000	-1997.6108132372945	-1963.0090321566315	-34.60178108066302	-1963.0090321566315	18.536569567261147	1.0	1.3563336723350392	0.747051210177202	0.2529487898228046	0.09582935415648294	-33.245447408327976	0.19963453904362571	0.7634018512205271	0.012938686312698792	26.337291264910746	1	0.0	4.357916856649036
65310000	-2037.7778998408728	-1965.0661548762973	-72.71174496457546	-1965.0661548762973	52.32400948570784	1.0	1.522140657921744	0.7535424776320293	0.24645752236797722	0.028786763382144188	-71.18960430665372	0.012879102119857481	0.9257434208298525	0.02176654311225677	142.04013319007396	0	0.0	4.802483688726434
65320000	-2013.273429141566	-1963.6489722462547	-49.62445689531136	-1963.6489722462547	34.10857605813963	1.0	1.111058294365848	0.7696623339946487	0.23033766600534483	0.0652891077030714	-48.513398600945514	0.0859403156659872	0.820853709604831	0.01112916107283289	40.490097917097636	0	0.0	5.283483895561433
65330000	-2026.79130184586	-1960.9651157136486	-65.8261861322114	-1960.9651157136486	48.65000325747598	1.0	1.111058294365848	0.7707890138416964	0.22921098615829716	0.03784124931659212	-64.71512783784556	0.05107160777803724	0.7763910476639589	0.015010649140076111	86.79311600106219	0	0.0	4.393893712857951
65340000	-2005.6202391645484	-1957.330536827098	-48.28970233745039	-1957.330536827098	22.722743228827056	1.0	1.6284398270932559	0.7819963756238661	0.21800362437614035	0.06567881445887058	-46.66126251035714	0.27635151718861584	0.27357384971075577	0.1192532728373028	26.9825324797298	1	0.0	4.363649887727609
65350000	-2012.0207940896087	-1959.3892826590084	-52.63151143060032	-1959.3892826590084	24.916325998347858	1.0	1.4474536956056714	0.769155727171111	0.23084427282888792	0.05572906868649676	-51.184057734994646	0.28693133009701777	0.29462420997029626	0.03068153339083527	28.259787701908465	1	0.0	4.454443637345756
65360000	-2009.5805789394221	-1968.217467241438	-41.36311169798399	-1968.217467241438	13.728154060288245	1.0	1.827459715373399	0.7410717648677987	0.2589282351322079	0.0676205057849646	-39.53565198261059	0.42594449112248106	0.17412450890875428	0.031225334294106257	14.936985742031052	1	0.0	4.484394933160921
65370000	-1998.2292993105361	-1964.997838700892	-33.2314606096441	-1964.997838700892	11.147543524018122	1.0	1.4494817483057258	0.7555225849017079	0.24447741509829451	0.0923983116134088	-31.781978861338374	0.3459305261947702	0.5301486592831259	0.026273746794208092	17.848375921462896	0	0.0	4.593344045610152
65380000	-2029.7193061705839	-1964.0108292177106	-65.70847695287323	-1964.0108292177106	57.34960495770612	1.0	1.4494817483057258	0.7950327856080459	0.2049672143919565	0.034306572804486624	-64.2589952045675	0.011538023616666662	0.9427923426529752	0.0037085394753023247	68.16396184838953	0	0.0	5.164817314051226
65390000	-1995.6992502711	-1956.7798090704264	-38.91944120067372	-1956.7798090704264	16.574218922024023	1.0	1.4696903146572542	0.7639785800735445	0.23602141992646222	0.07949393545330044	-37.44975088601646	0.09366609670326631	0.883372214182514	0.008935769539104306	22.48738025400452	1	0.0	4.348302175706993
65400000	-2015.1463503872428	-1969.7067839618344	-45.43956642540842	-1969.7067839618344	17.987170946394283	1.0	1.3983625892992944	0.7669066438940084	0.23309335610599402	0.062193723386034176	-44.041203836109126	0.19276177123819846	0.5323897906506221	0.020107765375856172	26.704649645366548	0	0.0	5.020529519130771
65410000	-1999.8420726032818	-1961.6837611512747	-38.158311452007226	-1961.6837611512747	16.40862288156814	1.0	1.4692983473992252	0.7698343181560188	0.23016568184397468	0.08811680531431262	-36.689013104608	0.1662494902592269	0.7005406571846675	0.04516085963192725	17.45758716262419	1	0.0	4.655301915293093
65420000	-2013.4815104050754	-1963.6131702124374	-49.86834019263809	-1963.6131702124374	24.50567980431482	1.0	1.887221095063583	0.7645527746593371	0.23544722534066165	0.06153016117311364	-47.981119097574506	0.2712856896608916	0.30741853726959517	0.21830453152927773	31.7684168155909	1	0.0	4.568492808773662
65430000	-2015.269580125943	-1978.747880985196	-36.52169914074705	-1978.747880985196	17.551998830310442	1.0	1.1755898366265047	0.8038708621779153	0.1961291378220872	0.10854336857681277	-35.346109304120546	0.1859595219767513	0.8391767928133577	0.013321901450121274	22.567351249975648	0	0.0	4.873119282545341
65440000	-2002.5413410994247	-1963.2359696730769	-39.305371426347875	-1963.2359696730769	13.636899617253038	1.0	1.4440662477363237	0.7737372886645175	0.22626271133547582	0.08956604979312473	-37.86130517861155	0.35873188409966195	0.5713558426575741	0.10749148690364428	17.073161580003738	0	0.0	4.539432467387658
65450000	-2018.0241501354042	-1966.253735568361	-51.77041456704321	-1966.253735568361	22.151189868235438	1.0	1.4440662477363237	0.7883064371342116	0.21169356286578178	0.05718620301644731	-50.32634831930689	0.21706578191403247	0.08144431581974783	0.23261360805653963	22.158200659063645	1	0.0	5.013134129845369
65460000	-2010.031970595346	-1966.6256500420945	-43.40632055325129	-1966.6256500420945	17.85422715842504	1.0	1.770739262361927	0.7676471849413862	0.23235281505862043	0.07716887362220036	-41.63558129088936	0.2081006681432931	0.6346837690483013	0.05724551162840916	29.484334297222052	1	0.0	4.792370206689881
65470000	-2040.3053686600067	-1963.6171563196253	-76.68821234038143	-1963.6171563196253	44.693677632680746	1.0	1.8834721006788877	0.7563572235430576	0.24364277645694493	0.021284596955602468	-74.80474023970254	0.07493180211086016	0.4345317575268595	0.025155601412461048	61.71416746602536	0	0.0	5.10642470795597
65480000	-2016.4269365885134	-1962.4398673304665	-53.98706925804685	-1962.4398673304665	28.39205766014513	1.0	1.4816589488308372	0.7873817129125489	0.2126182870874446	0.06306912805155869	-52.50541030921602	0.11938669275535956	0.6465879221701404	0.09534421221856555	41.81512595359834	1	0.0	4.718746896492508
65490000	-2031.1582070110865	-1975.5684581419237	-55.58974886916276	-1975.5684581419237	25.021995804043144	1.0	1.8202001285498393	0.8034231575610332	0.19657684243897341	0.04235937252729032	-53.76954874061292	0.1143566154340046	0.662450186370853	0.11648472054130196	32.37673836958005	0	0.0	5.2498075530349215
65500000	-2012.5018415731226	-1960.1291607351616	-52.37268083796107	-1960.1291607351616	34.13790052430413	1.0	1.4113016789004966	0.7604713640615794	0.23952863593842721	0.06227397519594105	-50.96137915906058	0.17918466809871839	0.565138834776667	0.021873636936179542	59.70460656441102	1	0.0	4.773999846677613
65510000	-2014.8804008790048	-1961.7237983256525	-53.15660255335223	-1961.7237983256525	31.564707354252736	1.0	1.4113016789004966	0.7893129283151061	0.21068707168490053	0.06160842336150674	-51.74530087445173	0.14931412398040836	0.5754813355685036	0.06146756560573092	34.793459152168076	0	0.0	4.7119345283540595
65520000	-2002.7248943008535	-1959.723564775767	-43.00132952508645	-1959.723564775767	18.4342981648685	1.0	1.4113016789004966	0.761931072156165	0.2380689278438417	0.0823850673556493	-41.59002784618595	0.18251646954149367	0.721959447948835	9.967318946374805E-4	24.154008966323122	0	0.0	4.4569681261123915
65530000	-2020.4761979114176	-1957.5203323805883	-62.955865530829286	-1957.5203323805883	41.66480782622977	1.0	1.4755266983954283	0.7968103601969772	0.203189639803021	0.03595229411222203	-61.48033883243386	0.05968003809128166	0.818273886278499	0.013441641544638791	47.64645519420338	0	0.0	4.792252749809529
65540000	-1995.8159017451078	-1961.894990643245	-33.920911101862835	-1961.894990643245	14.346523528578615	1.0	1.5241326579192611	0.7860898443848676	0.2139101556151391	0.1290837581722427	-32.396778443943575	0.5577964851302005	0.04749488954277083	0.4923928182362194	18.0137608453712	1	0.0	4.7691942385655635
65550000	-2010.358977170321	-1969.0018183796888	-41.35715879063221	-1969.0018183796888	17.346029200036554	1.0	1.6792595834711659	0.7905193222191157	0.2094806777808911	0.0654407991951804	-39.67789920716105	0.12103400504440172	0.8438985809044531	0.018049992921472947	18.944098729014517	0	0.0	4.711119732458231
65560000	-2000.7358883534605	-1957.9658019107176	-42.770086442743015	-1957.9658019107176	22.52015882807875	1.0	2.0669676106421373	0.7716594827685141	0.2283405172314927	0.06924478482631319	-40.70311883210088	0.21314183367290424	0.6843890649608795	0.021573993660100235	23.826087033012826	0	0.0	4.68197587997345
65570000	-2031.797972470427	-1966.6739401261477	-65.12403234427933	-1966.6739401261477	40.37113393765186	1.0	1.3413486430445543	0.769642207901529	0.23035779209846893	0.04289138375439192	-63.78268370123478	0.13582895821290364	0.5025981763145354	0.05891435703441424	48.21359987230811	0	0.0	4.742282468330535
65580000	-1995.8632832607725	-1959.868974357617	-35.994308903155634	-1959.868974357617	15.152470561047876	1.0	1.4838082082288977	0.7809006266090711	0.21909937339093574	0.08382261171700114	-34.51050069492673	0.22209597423577354	0.7721250050299253	0.010534302096582996	17.523053401668424	0	0.0	4.602922755567328
65590000	-2025.1090690891174	-1966.4794622679676	-58.62960682114977	-1966.4794622679676	21.576665314658232	1.0	1.5616964281787402	0.7552754173562559	0.24472458264375094	0.038415909223346326	-57.06791039297103	0.22445018671058328	0.07733108256949789	0.17631260692654213	28.436727166281912	1	0.0	4.3464631988256786
65600000	-2012.6656980271096	-1967.324583175832	-45.34111485127762	-1967.324583175832	21.894491769675536	1.0	1.952326442993172	0.7590159900312029	0.24098400996879984	0.057400612221624396	-43.38878840828445	0.1760481463145022	0.5080540959925806	0.052768481016850256	22.47931514069315	1	0.0	4.9219073176299535
65610000	-2005.0999087154978	-1966.3148629171221	-38.78504579837558	-1966.3148629171221	15.710227683360738	1.0	1.7564991927476672	0.7521654363214215	0.24783456367857642	0.08353167579792903	-37.02854660562791	0.10981263544553545	0.8657873173438944	0.0019252147395585712	25.86803428996878	0	0.0	4.596579527311654
65620000	-2019.1551248208477	-1970.6818357214215	-48.47328909942617	-1970.6818357214215	21.90298937191046	1.0	1.250259588340185	0.767672594142249	0.23232740585774897	0.07633121065689107	-47.22302951108598	0.18636388010678634	0.6601948402475748	0.04952828397384972	24.124787315713984	0	0.0	4.793247464068353
65630000	-2021.8861796565368	-1972.8577683043454	-49.02841135219127	-1972.8577683043454	15.752810903219736	1.0	1.5853731621786882	0.7623913330021034	0.2376086669979035	0.06503692202110173	-47.44303819001258	0.2956405077593602	0.1734408636837949	0.07087049704951379	30.561404863982318	0	0.0	5.031158421817568
65640000	-1998.217466945115	-1967.8442675107135	-30.37319943440135	-1967.8442675107135	14.159437205340016	1.0	1.4118375414458457	0.7686796957127373	0.23132030428726058	0.12119568146065426	-28.961361892955505	0.11678694870043958	0.8106631115506677	0.023441358629065465	18.982153627262896	0	0.0	4.613205070457495
65650000	-2016.9948702713805	-1964.1480118744169	-52.84685839696353	-1964.1480118744169	23.812150415170443	1.0	2.45863898513106	0.7656640094597014	0.2343359905402965	0.05286477378901764	-50.38821941183247	0.14242829129012485	0.6589522307088305	0.0972093149388554	26.342293448936818	1	0.0	4.337579918340021
65660000	-2040.5009337283482	-1960.0806976077374	-80.42023612061065	-1960.0806976077374	73.33385965822869	1.0	1.6046797352674254	0.7752150230940422	0.22478497690596058	0.0195486610324077	-78.81555638534323	0.06965842769030019	0.5752415884307862	0.03418159337326568	74.46788613318941	0	0.0	5.1011686693328055
65670000	-2005.6138180651822	-1962.4222075343748	-43.19161053080723	-1962.4222075343748	17.848947545886002	1.0	1.367186100538318	0.764866436104106	0.23513356389589182	0.07985705301100418	-41.82442443026891	0.21996097532742728	0.5316505512331442	0.10456536608486167	20.168454988972876	0	0.0	4.345629093180246
65680000	-1993.5673035275872	-1957.412683313927	-36.15462021366032	-1957.412683313927	18.521754129726318	1.0	1.367186100538318	0.7596552215417933	0.2403447784582044	0.09818177648663799	-34.787434113122	0.16779333530376242	0.719659031746285	0.012999443283790402	25.06880673736729	1	0.0	4.631072045296874
65690000	-2013.7433758151947	-1959.22121669585	-54.52215911934474	-1959.22121669585	30.36585081958406	1.0	1.5031228627075481	0.7738730600337004	0.2261269399663067	0.04605459273042716	-53.01903625663719	0.05271911075150117	0.8582783616887523	0.028476468567370752	40.66922343701203	0	0.0	4.790713069552464
65700000	-2017.42447194898	-1973.6457509922045	-43.77872095677553	-1973.6457509922045	14.990180899471785	1.0	1.8321423322825248	0.7726497854975583	0.22735021450243942	0.06754974992588599	-41.94657862449301	0.2597593901248625	0.4825947744974695	0.015016859925296114	18.02034794716623	1	0.0	5.0985184754152915
65710000	-2016.0595405025915	-1969.2847459312682	-46.77479457132333	-1969.2847459312682	15.60597905275834	1.0	2.064513950623253	0.7646582439816164	0.23534175601837692	0.05426824309288357	-44.71028062070008	0.23077007363001392	0.6002602552145391	0.006394207929927633	16.396652939880052	0	0.0	4.815448942849703
65720000	-2013.2260898043546	-1970.5076019398605	-42.7184878644941	-1970.5076019398605	19.610730677631924	1.0	1.8408687329177635	0.8085306057144265	0.19146939428556684	0.0687701016183333	-40.87761913157634	0.22359784685188233	0.4213308343227814	0.017786131515590956	20.486137563838792	1	0.0	4.391661562053944
65730000	-2037.261720620835	-1966.1980093549032	-71.06371126593164	-1966.1980093549032	62.93622485805833	1.0	1.5124085807285386	0.7905158802588071	0.20948411974119976	0.02993995738165383	-69.55130268520311	0.04868199483154339	0.8059906420628009	0.010551327988204563	68.38419220690469	0	0.0	5.032948457995822
65740000	-2011.2511083180186	-1960.6802579046118	-50.57085041340678	-1960.6802579046118	21.842333382872226	1.0	1.6531394885680861	0.7535626575438737	0.2464373424561331	0.056364633363706354	-48.917710924838694	0.22325928737427062	0.3954463713633414	0.03756407495442363	23.238509859479382	0	0.0	5.172740909675222
65750000	-2010.5964318465471	-1962.7063590961977	-47.8900727503495	-1962.7063590961977	15.16531734496187	1.0	1.8700128968194927	0.7413239926465852	0.25867600735341245	0.07473905741797868	-46.02005985353001	0.5257043286907792	0.2621194736172337	0.15579331337396418	23.419911579776922	1	0.0	4.41434071177082
65760000	-2002.852000747189	-1955.8399762841098	-47.01202446307933	-1955.8399762841098	24.17512412186563	1.0	1.8700128968194927	0.7750909112084674	0.22490908879153032	0.06604374859916372	-45.14201156625983	0.24476621706692828	0.5093746683389917	0.03017401287380189	28.804274711555983	1	0.0	4.310011600176704
65770000	-1997.9818250832489	-1963.5557705507051	-34.42605453254381	-1963.5557705507051	10.809677057757376	1.0	1.7035458577363851	0.7776386137340602	0.22236138626594235	0.08338368571691962	-32.72250867480742	0.10432059043342846	0.8613150786685304	0.03843363895174984	11.168004431321478	0	0.0	4.6502230171007355
65780000	-2002.6569211941485	-1964.1004875773215	-38.55643361682704	-1964.1004875773215	19.23369269816171	1.0	1.2203167005399749	0.7928003655019322	0.20719963449806544	0.09526330696486186	-37.33611691628707	0.3963993038944581	0.4218625033357921	0.034690376466276526	21.20788423731198	1	0.0	4.341404538991007
65790000	-2017.018917681669	-1957.8080852277897	-59.21083245387944	-1957.8080852277897	40.68849865412483	1.0	1.424131280473471	0.7684763746583065	0.23152362534168683	0.037636301747470666	-57.78670117340597	0.1002696156000939	0.7294960589810928	0.008194728164270476	45.5018529538538	0	0.0	4.330197529093601
65800000	-2034.324439838306	-1964.6074276810941	-69.71701215721195	-1964.6074276810941	32.92141412982909	1.0	2.351428269483544	0.7517773313180752	0.2482226686819274	0.030597863140075683	-67.3655838877284	0.1709702704081813	0.4809092998289873	0.07829633217366032	36.3901587224294	0	0.0	5.042262512067243
65810000	-2002.0135551905053	-1966.8565857442977	-35.156969446207576	-1966.8565857442977	12.210439625068952	1.0	1.5237967006868955	0.7863523881999541	0.21364761180004363	0.07900688221751531	-33.63317274552068	0.33891465815791655	0.5398057473728572	0.03796600238116014	15.794441771927342	0	0.0	4.547978634203935
65820000	-2002.0330049486247	-1966.7781934954069	-35.25481145321779	-1966.7781934954069	17.89105112118656	1.0	1.2174691234633748	0.7801718097999791	0.2198281902000235	0.10586191103263327	-34.037342329754416	0.26549391410926093	0.7207527598555384	0.02697316256895453	20.628765352550367	0	0.0	4.667397664827298
65830000	-2010.6760454851906	-1969.347905966141	-41.32813951904944	-1969.347905966141	17.958010158320302	1.0	1.2657314765563825	0.7672656168643395	0.23273438313566314	0.0788224860587469	-40.062408042493054	0.26708756197053807	0.3469219372105777	0.04568086763568989	18.738883152113	1	0.0	4.302392479695314
65840000	-2009.5338592887124	-1967.0146977371057	-42.51916155160656	-1967.0146977371057	14.504864754466935	1.0	1.5894688706890912	0.7970839421306444	0.2029160578693532	0.07576050434798919	-40.92969268091747	0.22388354529485507	0.3291673309914764	0.1270721448909228	16.89477152179503	0	0.0	5.263808014216449
65850000	-2010.306994856763	-1963.4269068469002	-46.880088009862725	-1963.4269068469002	15.673562885459996	1.0	2.2244698615953364	0.753467037443997	0.24653296255600063	0.06522232057374709	-44.655618148267386	0.2184044967611476	0.2264452568851966	0.3505282704043078	27.38978756909924	1	0.0	4.47402149014551
65860000	-2026.4926561639197	-1963.3876936053327	-63.104962558586934	-1963.3876936053327	50.679965992867665	1.0	1.9628502459390442	0.75675708335293	0.24324291664706765	0.04171005005671497	-61.14211231264789	0.025057530313505563	0.9474952633312685	0.01669054317767314	67.78209112425803	0	0.0	5.07440317801194
65870000	-2010.0653760065861	-1962.6273356090664	-47.43804039751964	-1962.6273356090664	22.315735050536784	1.0	1.956679395078894	0.7706278819145517	0.229372118085446	0.0620654857837051	-45.48136100244075	0.16415676527990974	0.8196523431179824	0.017737575215810417	25.53071070244973	0	0.0	4.329998519418255
65880000	-2021.1517163315953	-1966.7135522167162	-54.438164114879214	-1966.7135522167162	21.848145929528464	1.0	1.5149529061015967	0.7497032917857425	0.2502967082142551	0.044522548568885566	-52.923211208777616	0.2597055628362366	0.2614891414382747	0.08122361290157676	25.667228218207836	1	0.0	4.8635968767597495
65890000	-2007.4892736165823	-1966.8075558095882	-40.681717806994065	-1966.8075558095882	13.798183980028794	1.0	2.14066748999067	0.7569265736630659	0.24307342633693163	0.06936638745713489	-38.541050317003396	0.15737626126726245	0.745386775138896	0.015407418902772398	14.274253658541907	0	0.0	4.59469299901918
65900000	-2042.7882682353502	-1965.5367100923575	-77.25155814299265	-1965.5367100923575	84.876385024857	1.0	1.1061623812939148	0.7574175985779852	0.24258240142201756	0.025827473171497146	-76.14539576169874	0.02564645748617726	0.8802828987689632	0.018982027630295342	92.41802082532047	0	0.0	4.766847126419945
65910000	-2021.0872484095657	-1964.5631136143777	-56.524134795188026	-1964.5631136143777	27.72330091991603	1.0	1.2809882298748987	0.7609448658568522	0.23905513414315463	0.047453065337550435	-55.243146565313126	0.12345776509918537	0.3549732841566068	0.13893373232764242	28.163114855438643	1	0.0	4.44797463451536
65920000	-2033.3960485077125	-1968.7199289494151	-64.67611955829747	-1968.7199289494151	36.053839256753946	1.0	1.3128236725209368	0.773544974585845	0.22645502541415766	0.03657978009490832	-63.36329588577654	0.11428708585875352	0.4260887550839265	0.07871618496932167	43.09856200473863	1	0.0	4.555765987412862
65930000	-2022.6161028260408	-1967.8073723133539	-54.80873051268679	-1967.8073723133539	28.209799344321233	1.0	1.7792474809125018	0.7729655643173567	0.22703443568263665	0.047547077263320116	-53.02948303177429	0.15300237191554142	0.48847820133464265	0.06201288478433302	28.469462019689942	0	0.0	4.677003888510404
65940000	-2026.5581940008838	-1968.1025510226495	-58.45564297823422	-1968.1025510226495	29.770667097105246	1.0	1.6737861727374779	0.781058874427545	0.2189411255724619	0.04265142294865419	-56.781856805496744	0.06554001212706788	0.7619006960633786	0.030315005146500172	39.664714342722746	0	0.0	4.850252220066704
65950000	-2011.2265568897217	-1964.610218008567	-46.616338881154604	-1964.610218008567	20.617171954149562	1.0	2.111020469694905	0.7715095664163293	0.2284904335836775	0.05857531090000077	-44.5053184114597	0.2080325210557889	0.3982944780754099	0.014777634469104935	21.103389863466006	1	0.0	5.1872120847319225
65960000	-2011.1856488054495	-1960.3400415403282	-50.84560726512143	-1960.3400415403282	24.448665636592672	1.0	1.8275638914566705	0.7727681149432131	0.22723188505678965	0.054774822698794766	-49.01804337366476	0.19252415256770886	0.32765939262819155	0.09610619017361437	25.78083848324447	1	0.0	4.303390973664647
65970000	-2016.2440787496116	-1958.4050901931405	-57.83898855647101	-1958.4050901931405	36.187700553313945	1.0	1.7768903163746725	0.7674105756186853	0.23258942438132146	0.041130036585608515	-56.06209824009633	0.13923345693173983	0.5236740511940513	0.049362978273290316	36.22317375318396	1	0.0	4.653956532978844
65980000	-2004.251689130668	-1957.3409053259302	-46.91078380473769	-1957.3409053259302	21.880098280289214	1.0	1.4098609610518034	0.7792133421461508	0.22078665785385193	0.062307517431193	-45.500922843685885	0.2226017641272701	0.4589520582338142	0.10241450843187166	23.350552194007957	0	0.0	4.440208499354869
65990000	-2016.3470009946095	-1958.566205559679	-57.7807954349305	-1958.566205559679	40.675868841196504	1.0	1.5324267587644906	0.768368046854942	0.23163195314506077	0.05198600918104904	-56.24836867616601	0.11518968645195814	0.8124293076751856	0.010675078115098994	41.732039918996115	0	0.0	4.383609265216932
